일자,WAR,WPA,Y_SCORE,SCORE,전일비,,등락률,OPS,Woba,Wrct
2015-08-20,"885,000","886,000",3,3,▲,"3,000",0.34,"214,254","188,294",0
2015-08-19,"875,000","893,000",3,3,▼,"-7,000",-0.79,"277,012","244,137",0.01
2015-08-18,"890,000","895,000",2,3,▲,"4,000",0.45,"213,700","189,631",0.01
2015-08-17,"871,000","894,000",4,2,▼,"-4,000",-0.45,"217,319","192,003",0.01
2015-08-16,"898,000","899,000",1,4,▼,"-8,000",-0.89,"325,563","290,235",0.01
2015-08-15,"872,000","899,000",6,1,▲,"17,000",1.93,"432,600","379,631",0.01
2015-08-14,"885,000","885,000",0,6,▲,"7,000",0.8,"459,031","402,558",0.02
2015-08-13,"878,000","885,000",1,0,▲,"14,000",1.63,"345,316","303,603",0.02
2015-08-12,"865,000","881,000",5,1,▲,"5,000",0.58,"530,423","459,549",0.02
2015-08-11,"874,000","879,000",10,5,▲,"13,000",1.54,"600,160","522,536",0.02
2015-08-10,"824,000","850,000",5,10,▲,"14,000",1.69,"644,036","539,857",0.02
2015-08-09,"805,000","832,000",6,5,▼,"-12,000",-1.43,"658,616","535,879",0.02
2015-08-08,"830,000","840,000",2,6,▲,"3,000",0.36,"516,023","426,735",0.02
2015-08-07,"804,000","848,000",10,2,▲,"30,000",3.72,"553,981","459,208",0.02
2015-08-06,"824,000","825,000",1,10,▲,"3,000",0.37,"486,551","396,065",0.02
2015-08-05,"805,000","805,000",4,1,▲,"29,000",3.74,"331,600","265,053",0.02
2015-08-04,"760,000","787,000",2,4,▲,"17,000",2.24,"480,907","372,873",0.02
2015-08-03,"764,000","780,000",6,2,▼,"-32,000",-4.05,"437,123","335,182",0.02
2015-08-02,"796,000","800,000",3,6,▼,"-23,000",-2.83,"307,008","242,096",0.02
2015-08-01,"819,000","828,000",6,3,▲,"2,000",0.25,"341,563","279,976",0.02
2015-07-31,"811,000","818,000",4,6,▲,"3,000",0.37,"281,014","227,672",0.02
2015-07-30,"800,000","814,000",6,4,▲,"10,000",1.25,"246,920","198,922",0.02
2015-07-29,"794,000","811,000",3,6,▲,"27,000",3.5,"476,632","382,494",0.03
2015-07-28,"784,000","784,000",1,3,▲,"18,000",2.39,"426,593","330,414",0.03
2015-07-27,"780,000","781,000",0,1,▼,"-27,000",-3.46,"551,101","417,965",0.03
2015-07-26,"785,000","812,000",12,0,▼,"-18,000",-2.26,"361,802","286,622",0.03
2015-07-25,"780,000","802,000",2,12,▲,"25,000",3.23,"574,914","455,135",0.04
2015-07-24,"733,000","778,000",5,2,▲,"46,000",6.33,"351,504","267,743",0.04
2015-07-23,"726,000","736,000",1,5,▼,"-4,000",-0.55,"264,505","192,184",0.03
2015-07-22,"755,000","756,000",3,1,▼,"-38,000",-4.94,"277,488","205,972",0.03
2015-07-21,"765,000","781,000",10,3,▼,"-2,000",-0.26,"258,682","199,136",0.05
2015-07-20,"759,000","788,000",5,10,▲,"27,000",3.63,"717,411","553,684",0.05
2015-07-19,"747,000","747,000",2,5,▲,"2,000",0.27,"290,229","214,644",0.05
2015-07-18,"741,000","748,000",1,2,▲,"9,000",1.23,"252,964","188,134",0.05
2015-07-17,"742,000","742,000",3,1,▲,"7,000",0.96,"260,440","191,215",0.05
2015-07-16,"717,000","734,000",0,3,▲,"1,000",0.14,"212,815","154,798",0.05
2015-07-15,"737,000","738,000",7,0,▲,"17,000",2.4,"381,135","278,593",0.05
2015-07-14,"724,000","735,000",4,7,▼,"-15,000",-2.07,"370,403","263,590",0.05
2015-07-13,"700,000","735,000",5,4,▲,"32,000",4.63,"492,913","354,975",0.06
2015-07-12,"684,000","702,000",6,5,▲,"11,000",1.62,"418,952","290,627",0.07
2015-07-11,"688,000","697,000",0,6,▼,"-29,000",-4.09,"580,713","396,429",0.06
2015-07-10,"748,000","749,000",5,0,▼,"-43,000",-5.72,"708,503","507,853",0.06
2015-07-09,"751,000","760,000",1,5,▲,"2,000",0.27,"293,405","220,058",0.07
2015-07-08,"735,000","750,000",3,1,▲,"43,000",6.08,"601,622","442,998",0.08
2015-07-07,"721,000","722,000",3,3,▼,"-1,000",-0.14,"677,828","480,218",0.07
2015-07-06,"688,000","725,000",3,3,▼,"-12,000",-1.67,"794,832","560,364",0.06
2015-07-05,"760,000","760,000",2,3,▼,"-4,000",-0.55,"986,557","722,172",0.05
2015-07-04,"750,000","753,000",4,2,▼,"-36,000",-4.74,"990,040","715,295",0.06
2015-07-03,"770,000","789,000",1,4,▼,"-29,000",-3.68,"607,518","468,890",0.06
2015-07-02,"792,000","805,000",6,1,▼,"-32,000",-3.9,"609,081","484,485",0.05
2015-07-01,"839,000","839,000",0,6,▼,"-12,000",-1.44,"346,496","285,026",0.05
2015-06-30,"840,000","844,000",1,0,▼,"-19,000",-2.23,"408,465","340,145",0.05
2015-06-29,"853,000","859,000",5,1,▼,"-18,000",-2.07,"269,816","230,441",0.06
2015-06-28,"855,000","875,000",10,5,▲,"26,000",3.08,"389,024","337,910",0.06
2015-06-27,"846,000","852,000",5,10,▲,"7,000",0.84,"302,016","255,326",0.06
2015-06-26,"828,000","840,000",6,5,▼,"-8,000",-0.95,"272,890","227,323",0.06
2015-06-25,"848,000","848,000",2,6,▼,"-5,000",-0.59,"201,993","169,892",0.06
2015-06-24,"843,000","851,000",10,2,▲,"3,000",0.35,"225,408","190,879",0.06
2015-06-23,"850,000","850,000",1,10,▼,"-3,000",-0.35,"190,025","160,105",0.07
2015-06-22,"850,000","856,000",4,1,▲,"8,000",0.95,"244,517","207,797",0.07
2015-06-21,"846,000","851,000",2,4,▼,"-9,000",-1.06,"206,937","174,121",0.09
2015-06-20,"840,000","854,000",6,2,▲,"29,000",3.53,"421,882","357,559",0.08
2015-06-19,"806,000","827,000",3,6,▲,"9,000",1.11,"291,167","238,441",0.07
2015-06-18,"828,000","830,000",6,3,▼,"-19,000",-2.28,"364,738","297,423",0.07
2015-06-17,"830,000","840,000",4,6,▲,"1,000",0.12,"273,509","227,114",0.05
2015-06-16,"835,000","835,000",6,4,▼,"-12,000",-1.42,"407,918","337,606",0.05
2015-06-15,"848,000","855,000",3,6,▼,"-7,000",-0.82,"329,357","278,331",0.05
2015-06-14,"860,000","861,000",1,3,▼,"-15,000",-1.73,"248,144","211,319",0.05
2015-06-13,"880,000","880,000",0,1,▼,"-20,000",-2.26,"320,019","277,461",0.05
2015-06-12,"880,000","888,000",12,0,▲,"5,000",0.57,"241,809","213,430",0.04
2015-06-11,"898,000","898,000",2,12,▼,"-18,000",-2,"358,557","316,986",0.05
2015-06-10,"893,000","898,000",5,2,▼,"-1,000",-0.11,"224,722","200,755",0.05
2015-06-09,"880,000","899,000",1,5,▲,"21,000",2.39,"422,262","376,402",0.06
2015-06-08,"870,000","883,000",3,1,▲,"23,000",2.69,"429,433","377,445",0.06
2015-06-07,"843,000","860,000",10,3,▲,"29,000",3.51,"442,918","376,709",0.06
2015-06-06,"833,000","835,000",5,10,▼,"-7,000",-0.84,"328,339","271,200",0.06
2015-06-05,"848,000","849,000",2,5,▲,"1,000",0.12,"207,146","173,720",0.06
2015-06-04,"840,000","853,000",1,2,▼,"-3,000",-0.36,"239,178","201,273",0.06
2015-06-03,"847,000","847,000",3,1,▼,"-17,000",-2,"304,257","253,793",0.07
2015-06-02,"821,000","854,000",0,3,▲,"21,000",2.53,"469,223","398,531",0.08
2015-06-01,"825,000","839,000",7,0,▲,"5,000",0.61,"277,391","230,353",0.08
2015-05-31,"824,000","833,000",4,7,▲,"12,000",1.47,"330,821","273,659",0.09
2015-05-30,"800,000","820,000",5,4,▲,"14,000",1.75,"378,374","306,097",0.08
2015-05-29,"813,000","814,000",5,5,▼,"-19,000",-2.32,"472,386","378,293",0.08
2015-05-28,"851,000","852,000",6,5,▼,"-29,000",-3.42,"723,027","591,658",0.07
2015-05-27,"853,000","858,000",0,6,▼,"-17,000",-1.97,"239,116","202,843",0.08
2015-05-26,"866,000","869,000",5,0,▲,"2,000",0.23,"265,758","228,319",0.08
2015-05-25,"851,000","873,000",1,5,▲,"10,000",1.17,"213,419","184,087",0.07
2015-05-24,"844,000","853,000",3,1,▲,"2,000",0.24,"301,387","254,968",0.07
2015-05-23,"870,000","874,000",3,3,▼,"-14,000",-1.62,"392,575","337,889",0.06
2015-05-22,"877,000","879,000",3,3,▼,"-12,000",-1.37,"434,119","377,093",0.06
2015-05-21,"885,000","890,000",2,3,▼,"-10,000",-1.13,"258,873","228,123",0.06
2015-05-20,"876,000","889,000",4,2,▲,"2,000",0.23,"303,586","267,136",0.06
2015-05-19,"890,000","890,000",1,4,▲,"2,000",0.23,"201,472","178,232",0.06
2015-05-18,"894,000","897,000",6,1,▼,"-28,000",-3.07,"331,899","294,347",0.06
2015-05-17,"902,000","912,000",0,6,▲,"9,000",1,"313,832","284,509",0.08
2015-05-16,"890,000","914,000",1,0,▲,"18,000",2.04,"478,089","431,920",0.08
2015-05-15,"895,000","895,000",5,1,▼,"-7,000",-0.79,"205,979","181,583",0.09
2015-05-14,"874,000","899,000",10,5,▲,"12,000",1.37,"430,296","382,381",0.09
2015-05-13,"868,000","880,000",5,10,▲,"23,000",2.69,"279,740","243,824",0.09
2015-05-12,"879,000","879,000",6,5,▼,"-9,000",-1.04,"320,945","275,954",0.08
2015-05-11,"872,000","884,000",2,6,▼,"-8,000",-0.92,"290,181","252,603",0.08
2015-05-10,"877,000","885,000",10,2,▼,"-9,000",-1.02,"282,045","246,908",0.08
2015-05-09,"885,000","887,000",1,10,▲,"2,000",0.23,"221,517","195,615",0.08
2015-05-08,"891,000","898,000",4,1,▼,"-13,000",-1.46,"387,733","343,265",0.08
2015-05-07,"893,000","899,000",2,4,▲,"3,000",0.34,"331,824","296,334",0.08
2015-05-06,"897,000","898,000",6,2,▼,"-11,000",-1.22,"231,293","206,419",0.08
2015-05-05,"917,000","919,000",3,6,▼,"-15,000",-1.64,"322,905","291,206",0.09
2015-05-04,"896,000","924,000",6,3,▲,"31,000",3.5,"669,154","610,522",0.08
2015-05-03,"886,000","901,000",4,6,▼,"-7,000",-0.78,"552,942","491,893",0.07
2015-05-02,"889,000","895,000",6,4,▲,"1,000",0.11,"447,932","397,935",0.07
2015-05-01,"908,000","911,000",3,6,▼,"-8,000",-0.89,"271,573","243,541",0.07
2015-04-30,"899,000","914,000",1,3,▼,"-16,000",-1.75,"473,222","426,757",0.07
2015-04-29,"930,000","934,000",0,1,▼,"-23,000",-2.45,"515,717","474,411",0.09
2015-04-28,"936,000","940,000",12,0,▲,"6,000",0.64,"507,510","474,939",0.09
2015-04-27,"910,000","937,000",2,12,▲,"39,000",4.37,"651,726","604,591",0.09
2015-04-26,"901,000","908,000",5,2,▼,"-7,000",-0.78,"429,874","382,060",0.09
2015-04-25,"924,000","927,000",1,5,▼,"-24,000",-2.6,"416,427","378,681",0.09
2015-04-24,"917,000","927,000",3,1,▲,"27,000",3.01,"528,108","487,091",0.09
2015-04-23,"899,000","899,000",10,3,▲,"8,000",0.9,"384,355","340,964",0.09
2015-04-22,"901,000","911,000",5,10,▼,"-15,000",-1.66,"287,621","257,099",0.09
2015-04-21,"924,000","927,000",2,5,▼,"-24,000",-2.59,"377,225","341,991",0.11
2015-04-20,"930,000","937,000",1,2,▲,"12,000",1.31,"541,665","503,043",0.12
2015-04-19,"889,000","916,000",3,1,▲,"41,000",4.69,"641,519","581,048",0.12
2015-04-18,"853,000","875,000",0,3,▲,"8,000",0.92,"462,304","398,692",0.11
2015-04-17,"891,000","892,000",7,0,▼,"-21,000",-2.36,"549,291","479,931",0.11
2015-04-16,"898,000","899,000",4,7,▼,"-12,000",-1.33,"446,008","394,802",0.09
2015-04-15,"900,000","900,000",5,4,▼,"-1,000",-0.11,"505,624","451,224",0.09
2015-04-14,"887,000","901,000",5,5,▲,"19,000",2.15,"332,860","295,640",0.09
2015-04-13,"886,000","890,000",6,5,▼,"-12,000",-1.34,"316,036","279,708",0.09
2015-04-12,"898,000","907,000",0,6,▼,"-4,000",-0.45,"412,638","368,986",0.07
2015-04-11,"911,000","914,000",5,0,▼,"-11,000",-1.21,"521,299","470,357",0.06
2015-04-10,"925,000","935,000",1,5,▼,"-14,000",-1.52,"436,076","399,367",0.05
2015-04-09,"940,000","942,000",3,1,▼,"-22,000",-2.33,"550,378","508,212",0.05
2015-04-08,"948,000","948,000",3,3, ,0,0,"238,698","224,743",0.06
2015-04-07,"940,000","945,000",3,3,▲,"5,000",0.53,"334,749","315,542",0.07
2015-04-06,"936,000","940,000",2,3,▲,"8,000",0.86,"449,733","420,174",0.07
2015-04-05,"936,000","936,000",4,2,▲,"6,000",0.65,"527,666","489,592",0.08
2015-04-04,"916,000","929,000",1,4,▲,"10,000",1.09,"414,257","382,432",0.08
2015-04-03,"907,000","916,000",6,1, ,0,0,"344,624","312,351",0.09
2015-04-02,"915,000","922,000",0,6,▲,"6,000",0.66,"318,215","291,686",0.1
2015-04-01,"892,000","910,000",1,0,▲,"30,000",3.41,"622,311","561,468",0.1
2015-03-31,"880,000","888,000",5,1,▲,"7,000",0.8,"308,119","271,387",0.09
2015-03-30,"880,000","880,000",10,5,▼,"-2,000",-0.23,"505,176","437,671",0.07
2015-03-29,"892,000","897,000",5,10,▼,"-15,000",-1.69,"436,722","383,220",0.09
2015-03-28,"891,000","899,000",6,5,▼,"-1,000",-0.11,"290,140","258,856",0.09
2015-03-27,"892,000","895,000",2,6,▲,"1,000",0.11,"383,562","341,138",0.09
2015-03-26,"878,000","890,000",10,2,▲,"4,000",0.45,"450,459","395,860",0.1
2015-03-25,"885,000","895,000",1,10,▲,"26,000",3.02,"799,142","707,625",0.09
2015-03-24,"901,000","902,000",4,1,▼,"-40,000",-4.44,"727,312","634,469",0.1
2015-03-23,"880,000","901,000",2,4,▲,"38,000",4.41,"667,121","586,353",0.09
2015-03-22,"861,000","876,000",6,2,▼,"-4,000",-0.46,"543,168","470,378",0.08
2015-03-21,"879,000","884,000",3,6,▼,"-24,000",-2.7,"834,229","725,787",0.06
2015-03-20,"906,000","908,000",6,3,▼,"-9,000",-1,"527,673","471,727",0.06
2015-03-19,"911,000","912,000",4,6,▼,"-7,000",-0.77,"499,287","450,769",0.05
2015-03-18,"943,000","943,000",6,4,▼,"-39,000",-4.13,"638,965","586,951",0.05
2015-03-17,"934,000","945,000",3,6,▲,"22,000",2.38,"371,501","347,918",0.05
2015-03-16,"919,000","927,000",1,3,▲,"5,000",0.54,"362,277","333,530",0.04
2015-03-15,"914,000","923,000",0,1,▼,"-5,000",-0.54,"322,780","296,119",0.05
2015-03-14,"920,000","934,000",12,0,▼,"-3,000",-0.32,"325,623","301,285",0.03
2015-03-13,"928,000","933,000",2,12,▼,"-3,000",-0.32,"303,972","281,954",0.03
2015-03-12,"926,000","934,000",5,2,▼,"-1,000",-0.11,"362,392","336,067",0.03
2015-03-11,"925,000","941,000",1,5,▼,"-8,000",-0.85,"344,149","320,827",0.03
2015-03-10,"939,000","948,000",3,1,▼,"-10,000",-1.05,"243,946","229,543",0.03
2015-03-09,"964,000","965,000",10,3,▼,"-12,000",-1.25,"275,361","262,023",0.03
2015-03-08,"965,000","966,000",5,10,▲,"6,000",0.63,"205,097","197,164",0.03
2015-03-07,"953,000","963,000",2,5,▲,"9,000",0.95,"287,009","273,274",0.04
2015-03-06,"952,000","970,000",1,2,▼,"-13,000",-1.36,"304,438","291,234",0.05
2015-03-05,"963,000","970,000",3,1,▲,"5,000",0.52,"362,193","347,787",0.06
2015-03-04,"928,000","955,000",0,3,▲,"38,000",4.15,"391,852","370,052",0.05
2015-03-03,"935,000","943,000",7,0,▼,"-21,000",-2.24,"530,889","491,938",0.04
2015-03-02,"960,000","965,000",4,7,▼,"-24,000",-2.5,"614,002","582,157",0.03
2015-03-01,"973,000","973,000",5,4,▼,"-1,000",-0.1,"420,301","404,031",0.03
2015-02-28,"970,000","974,000",5,5,▼,"-11,000",-1.13,"610,004","587,749",0.03
2015-02-27,"1,002,000","1,004,000",6,5,▼,"-11,000",-1.12,"485,191","478,088",0.03
2015-02-26,"982,000","995,000",0,6,▲,"2,000",0.2,"269,518","265,789",0.03
2015-02-25,"1,009,000","1,010,000",5,0,▼,"-29,000",-2.87,"428,852","424,887",0.03
2015-02-24,"998,000","1,014,000",1,5,▲,"16,000",1.61,"383,021","384,604",0.03
2015-02-23,"995,000","1,002,000",3,1,▼,"-4,000",-0.4,"307,490","306,658",0.03
2015-02-22,"985,000","999,000",3,3,▲,"23,000",2.36,"267,128","264,553",0.03
2015-02-21,"972,000","990,000",3,3,▲,"4,000",0.41,"279,580","273,810",0.03
2015-02-20,"968,000","983,000",2,3, ,0,0,"272,455","264,421",0.03
2015-02-19,"976,000","984,000",4,2,▼,"-11,000",-1.12,"333,801","325,827",0.03
2015-02-18,"987,000","990,000",1,4,▼,"-15,000",-1.5,"304,970","300,032",0.04
2015-02-17,"979,000","1,000,000",6,1,▲,"28,000",2.89,"668,320","661,697",0.04
2015-02-16,"950,000","981,000",0,6,▲,"20,000",2.11,"592,816","575,385",0.05
2015-02-15,"945,000","951,000",1,0,▲,"16,000",1.71,"411,740","390,307",0.05
2015-02-14,"928,000","934,000",5,1,▲,"11,000",1.19,"307,694","284,147",0.05
2015-02-13,"949,000","949,000",10,5,▼,"-8,000",-0.86,"568,083","529,864",0.05
2015-02-12,"914,000","933,000",5,10,▲,"17,000",1.86,"412,107","381,334",0.05
2015-02-11,"917,000","922,000",6,5,▼,"-4,000",-0.44,"391,242","356,977",0.05
2015-02-10,"918,000","928,000",2,6,▼,"-4,000",-0.43,"367,107","336,006",0.03
2015-02-09,"915,000","929,000",10,2,▼,"-9,000",-0.97,"463,447","426,406",0.03
2015-02-08,"942,000","949,000",1,10,▼,"-12,000",-1.27,"387,488","362,159",0.03
2015-02-07,"955,000","955,000",4,1,▼,"-16,000",-1.67,"336,224","317,986",0.03
2015-02-06,"956,000","961,000",2,4, ,0,0,"274,488","262,306",0.03
2015-02-05,"955,000","966,000",6,2,▲,"9,000",0.95,"265,562","254,247",0.03
2015-02-04,"942,000","952,000",3,6,▲,"4,000",0.42,"183,831","173,983",0.03
2015-02-03,"935,000","951,000",6,3,▲,"7,000",0.75,"238,527","225,218",0.03
2015-02-02,"928,000","950,000",4,6,▲,"16,000",1.74,"313,323","294,781",0.03
2015-02-01,"925,000","930,000",6,4,▼,"-3,000",-0.32,"210,673","194,423",0.03
2015-01-31,"939,000","939,000",3,6,▼,"-11,000",-1.18,"169,733","158,155",0.03
2015-01-30,"936,000","938,000",1,3,▼,"-3,000",-0.32,"219,864","204,766",0.03
2015-01-29,"939,000","953,000",0,1,▲,"3,000",0.32,"333,591","315,498",0.04
2015-01-28,"931,000","940,000",12,0,▲,"4,000",0.43,"252,120","235,085",0.04
2015-01-27,"917,000","932,000",2,12,▲,"6,000",0.65,"338,560","312,858",0.04
2015-01-26,"914,000","929,000",5,2,▲,"15,000",1.65,"346,130","318,783",0.04
2015-01-25,"908,000","919,000",1,5,▼,"-5,000",-0.55,"233,885","213,219",0.04
2015-01-24,"925,000","925,000",3,1,▼,"-13,000",-1.4,"329,329","301,440",0.04
2015-01-23,"937,000","937,000",10,3,▼,"-1,000",-0.11,"443,223","412,618",0.04
2015-01-22,"919,000","932,000",5,10,▲,"11,000",1.2,"307,257","283,423",0.04
2015-01-21,"915,000","919,000",2,5,▲,"2,000",0.22,"255,668","233,766",0.04
2015-01-20,"885,000","918,000",1,2,▲,"29,000",3.27,"589,656","536,339",0.03
2015-01-19,"903,000","910,000",3,1,▼,"-13,000",-1.44,"336,418","302,196",0.03
2015-01-18,"887,000","921,000",0,3,▲,"11,000",1.24,"498,508","452,858",0.03
2015-01-17,"890,000","899,000",7,0,▼,"-4,000",-0.45,"336,854","300,452",0.03
2015-01-16,"870,000","897,000",4,7,▲,"35,000",4.07,"788,939","698,323",0.03
2015-01-15,"828,000","859,000",5,4,▲,"39,000",4.76,"612,551","518,386",0.03
2015-01-14,"824,000","828,000",5,5,▼,"-6,000",-0.73,"375,860","308,401",0.03
2015-01-13,"832,000","846,000",6,5,▼,"-10,000",-1.2,"424,616","352,539",0.03
2015-01-12,"835,000","846,000",0,6,▼,"-1,000",-0.12,"310,288","260,278",0.03
2015-01-11,"848,000","849,000",5,0,▼,"-8,000",-0.95,"314,059","264,169",0.03
2015-01-10,"853,000","853,000",1,5,▼,"-6,000",-0.71,"367,190","310,306",0.03
2015-01-09,"826,000","852,000",3,1,▲,"11,000",1.31,"637,287","534,765",0.04
2015-01-08,"850,000","851,000",3,3,▼,"-8,000",-0.94,"394,881","332,015",0.04
2015-01-07,"820,000","848,000",3,3,▲,"30,000",3.67,"721,536","604,935",0.04
2015-01-06,"808,000","819,000",2,3,▲,"19,000",2.38,"387,386","314,838",0.04
2015-01-05,"797,000","805,000",4,2,▲,"4,000",0.5,"266,236","212,787",0.03
2015-01-04,"801,000","804,000",1,4,▼,"-16,000",-1.97,"342,693","273,841",0.04
2015-01-03,"814,000","820,000",6,1,▲,"3,000",0.37,"590,651","480,079",0.04
2015-01-02,"786,000","815,000",0,6,▲,"30,000",3.86,"719,096","578,107",0.05
2015-01-01,"784,000","790,000",1,0,▲,"11,000",1.43,"566,889","443,390",0.04
2014-12-31,"793,000","799,000",5,1,▼,"-23,000",-2.91,"907,350","707,889",0.06
2014-12-30,"780,000","790,000",10,5,▲,"16,000",2.07,"422,271","331,258",0.06
2014-12-29,"784,000","784,000",5,10,▼,"-4,000",-0.51,"256,281","198,020",0.07
2014-12-28,"785,000","788,000",6,5,▲,"2,000",0.26,"279,228","218,206",0.09
2014-12-27,"780,000","790,000",2,6,▲,"13,000",1.7,"703,745","549,744",0.1
2014-12-26,"747,000","764,000",10,2,▲,"23,000",3.11,"547,715","415,308",0.1
2014-12-25,"740,000","749,000",1,10, ,0,0,"359,315","267,349",0.09
2014-12-24,"747,000","748,000",4,1,▼,"-7,000",-0.94,"330,999","244,946",0.08
2014-12-23,"753,000","753,000",2,4,▲,"2,000",0.27,"296,972","221,825",0.07
2014-12-22,"764,000","765,000",6,2,▼,"-19,000",-2.49,"463,204","346,999",0.08
2014-12-21,"760,000","765,000",3,6,▲,"11,000",1.46,"293,095","222,850",0.07
2014-12-20,"758,000","765,000",6,3,▼,"-10,000",-1.31,"334,811","252,951",0.07
2014-12-19,"768,000","771,000",4,6,▼,"-8,000",-1.04,"312,674","238,599",0.07
2014-12-18,"773,000","779,000",6,4,▼,"-6,000",-0.77,"248,329","192,124",0.1
2014-12-17,"773,000","777,000",3,6,▲,"12,000",1.57,"408,511","316,271",0.1
2014-12-16,"745,000","765,000",1,3,▲,"20,000",2.68,"567,644","429,043",0.1
2014-12-15,"740,000","749,000",0,1,▲,"4,000",0.54,"369,809","274,479",0.1
2014-12-14,"750,000","751,000",12,0,▼,"-10,000",-1.33,"389,964","290,334",0.1
2014-12-13,"757,000","762,000",2,12,▼,"-3,000",-0.4,"276,635","208,663",0.1
2014-12-12,"750,000","756,000",5,2,▲,"4,000",0.53,"494,223","370,561",0.09
2014-12-11,"753,000","753,000",1,5,▲,"6,000",0.81,"535,249","399,225",0.08
2014-12-10,"752,000","752,000",3,1,▼,"-2,000",-0.27,"409,029","305,193",0.07
2014-12-09,"752,000","756,000",10,3,▼,"-7,000",-0.93,"370,422","277,569",0.07
2014-12-08,"762,000","763,000",5,10,▼,"-5,000",-0.66,"376,032","284,369",0.06
2014-12-07,"763,000","766,000",2,5,▼,"-12,000",-1.56,"543,410","411,798",0.07
2014-12-06,"779,000","783,000",1,2,▼,"-23,000",-2.9,"511,410","395,836",0.06
2014-12-05,"778,000","794,000",3,1,▲,"20,000",2.59,"471,103","370,068",0.07
2014-12-04,"772,000","779,000",0,3,▼,"-7,000",-0.9,"286,977","219,429",0.07
2014-12-03,"780,000","781,000",7,0,▲,"3,000",0.39,"257,594","200,191",0.07
2014-12-02,"772,000","778,000",4,7, ,0,0,"296,366","229,483",0.09
2014-12-01,"772,000","779,000",5,4,▲,"5,000",0.65,"337,258","261,184",0.11
2014-11-30,"753,000","775,000",5,5,▲,"27,000",3.62,"708,864","542,812",0.09
2014-11-29,"755,000","756,000",6,5,▼,"-10,000",-1.32,"467,300","349,752",0.08
2014-11-28,"765,000","768,000",0,6,▼,"-7,000",-0.92,"502,855","380,787",0.07
2014-11-27,"779,000","780,000",5,0,▼,"-18,000",-2.31,"655,763","501,600",0.07
2014-11-26,"774,000","780,000",1,5,▲,"7,000",0.91,"296,452","230,195",0.09
2014-11-25,"762,000","778,000",3,1,▲,"16,000",2.11,"447,649","344,727",0.07
2014-11-24,"754,000","763,000",3,3, ,0,0,"234,815","178,217",0.07
2014-11-23,"763,000","767,000",3,3,▼,"-3,000",-0.39,"389,289","294,249",0.07
2014-11-22,"775,000","781,000",2,3,▼,"-10,000",-1.3,"371,530","285,089",0.07
2014-11-21,"770,000","776,000",4,2,▲,"4,000",0.52,"234,851","181,048",0.07
2014-11-20,"760,000","772,000",1,4,▲,"10,000",1.32,"280,275","214,744",0.06
2014-11-19,"767,000","774,000",6,1,▼,"-15,000",-1.95,"617,488","468,668",0.06
2014-11-18,"776,000","781,000",0,6,▼,"-17,000",-2.16,"219,482","170,117",0.07
2014-11-17,"783,000","790,000",1,0,▲,"8,000",1.03,"320,803","252,159",0.08
2014-11-16,"772,000","780,000",5,1,▲,"19,000",2.5,"394,601","305,984",0.07
2014-11-15,"761,000","764,000",10,5,▲,"2,000",0.26,"441,942","335,573",0.07
2014-11-14,"760,000","762,000",5,10,▲,"7,000",0.93,"365,551","275,879",0.07
